case_id,device,target,backend_target,npu2,flow,status,validation,timed_validation_failure,dtype,M,N,K,m,n,k,npu_columns,warmup,iterations,raw_count,filtered_count,outlier_count,q1_us,q3_us,iqr_us,lower_bound_us,upper_bound_us,raw_mean_us,raw_median_us,raw_min_us,raw_max_us,raw_std_us,raw_gflops,filtered_mean_us,filtered_median_us,filtered_min_us,filtered_max_us,filtered_std_us,filtered_gflops,elapsed_seconds,error,log_path
allo_int16_M2048_N2048_K512_m64_n64_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int16,2048,2048,512,64,64,64,4,20,200,200,193,7,2922.75,2984.0,61.25,2830.875,3075.875,2965.055,2967.5,2893.0,3522.0,68.13928364020273,1448.5287105972739,2954.854922279793,2964.0,2893.0,3052.0,32.88320813615311,1453.528991767303,75.22815960925072,,logs/allo/int16/allo_int16_M2048_N2048_K512_m64_n64_k64_4col.log
allo_int16_M2048_N2048_K1024_m64_n64_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int16,2048,2048,1024,64,64,64,4,20,200,200,198,2,5668.75,5754.25,85.5,5540.5,5882.5,5719.22,5725.5,5593.0,6153.0,68.73210021525604,1501.941627005081,5715.787878787879,5724.5,5593.0,5859.0,59.1998451962337,1502.8434879255226,108.27724044909701,,logs/allo/int16/allo_int16_M2048_N2048_K1024_m64_n64_k64_4col.log
allo_int16_M2048_N2048_K2048_m64_n64_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int16,2048,2048,2048,64,64,64,4,20,200,200,197,3,11205.75,11478.0,272.25,10797.375,11886.375,11349.255,11310.0,11019.0,11985.0,177.37302493614976,1513.744222330012,11340.213197969542,11304.0,11019.0,11860.0,162.7092490434725,1514.951163976004,195.40998327825218,,logs/allo/int16/allo_int16_M2048_N2048_K2048_m64_n64_k64_4col.log
allo_int8_M256_N256_K256_m64_n128_k64_2col,xdna1,npu1,npu1_2col,0,allo,success,passed,False,int8,256,256,256,64,128,64,2,20,200,200,180,20,159.0,165.0,6.0,150.0,174.0,162.525,161.0,143.0,295.0,12.851434744805733,206.4570496846639,162.05,161.0,150.0,174.0,5.11454896458242,207.0622153656279,10.87654578499496,,logs/allo/int8/allo_int8_M256_N256_K256_m64_n128_k64_2col.log
allo_int8_M256_N256_K512_m64_n128_k64_2col,xdna1,npu1,npu1_2col,0,allo,success,passed,False,int8,256,256,512,64,128,64,2,20,200,200,175,25,172.0,180.0,8.0,160.0,192.0,176.375,176.5,148.0,291.0,14.614868285414001,380.48966123316796,176.38857142857142,177.0,163.0,192.0,6.163290931153649,380.46038616042506,11.12574275676161,,logs/allo/int8/allo_int8_M256_N256_K512_m64_n128_k64_2col.log
allo_int8_M256_N256_K1024_m64_n128_k64_2col,xdna1,npu1,npu1_2col,0,allo,success,passed,False,int8,256,256,1024,64,128,64,2,20,200,200,199,1,185.0,204.0,19.0,156.5,232.5,195.53,198.0,169.0,237.0,11.874304190140995,686.4303585127602,195.321608040201,198.0,169.0,230.0,11.533524890907445,687.1627227867966,11.437608724925667,,logs/allo/int8/allo_int8_M256_N256_K1024_m64_n128_k64_2col.log
allo_int8_M256_N256_K2048_m64_n128_k64_2col,xdna1,npu1,npu1_2col,0,allo,success,passed,False,int8,256,256,2048,64,128,64,2,20,200,200,179,21,245.0,254.0,9.0,231.5,267.5,248.055,251.0,220.0,271.0,9.118222140307836,1082.161036866824,250.20111731843576,251.0,232.0,264.0,6.1828559945066015,1072.878726030456,12.148587570991367,,logs/allo/int8/allo_int8_M256_N256_K2048_m64_n128_k64_2col.log
allo_int8_M256_N512_K256_m64_n128_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int8,256,512,256,64,128,64,4,20,200,200,193,7,163.0,171.0,8.0,151.0,183.0,167.245,166.0,158.0,188.0,5.845936622988655,401.260808992795,166.57512953367876,165.0,158.0,181.0,4.745961261881854,402.8744518336496,11.784003084991127,,logs/allo/int8/allo_int8_M256_N512_K256_m64_n128_k64_4col.log
allo_int8_M256_N512_K512_m64_n128_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int8,256,512,512,64,128,64,4,20,200,200,184,16,168.0,176.25,8.25,155.625,188.625,173.65,171.0,163.0,202.0,8.073258326103533,772.9209789807084,171.8423913043478,171.0,163.0,188.0,5.378312602998878,781.0513283785067,12.454580191988498,,logs/allo/int8/allo_int8_M256_N512_K512_m64_n128_k64_4col.log
allo_int8_M256_N512_K1024_m64_n128_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int8,256,512,1024,64,128,64,4,20,200,200,185,15,193.0,200.0,7.0,182.5,210.5,200.0,195.0,186.0,313.0,18.684485542824024,1342.17728,195.64324324324323,194.0,186.0,210.0,4.7365479812486395,1372.0660706194399,13.735661659855396,,logs/allo/int8/allo_int8_M256_N512_K1024_m64_n128_k64_4col.log
allo_int8_M256_N512_K2048_m64_n128_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int8,256,512,2048,64,128,64,4,20,200,200,182,18,246.0,253.0,7.0,235.5,263.5,252.685,250.0,236.0,385.0,16.056331305749765,2124.6647486000356,249.05494505494505,249.0,236.0,263.0,5.224335779564746,2155.632412283798,16.36440378194675,,logs/allo/int8/allo_int8_M256_N512_K2048_m64_n128_k64_4col.log
allo_int8_M256_N1024_K256_m64_n128_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int8,256,1024,256,64,128,64,4,20,200,200,181,19,185.0,192.0,7.0,174.5,202.5,190.01,188.0,177.0,246.0,8.77609822187514,706.3719172675122,187.80662983425415,187.0,177.0,202.0,4.712878819100891,714.6591582972965,12.173003127798438,,logs/allo/int8/allo_int8_M256_N1024_K256_m64_n128_k64_4col.log
allo_int8_M256_N1024_K512_m64_n128_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int8,256,1024,512,64,128,64,4,20,200,200,197,3,202.0,210.0,8.0,190.0,222.0,206.48,205.0,194.0,231.0,6.743856463478445,1300.0554823711739,206.14720812182742,205.0,194.0,222.0,6.210655230996942,1302.1542151633794,13.028162507340312,,logs/allo/int8/allo_int8_M256_N1024_K512_m64_n128_k64_4col.log
allo_int8_M256_N1024_K1024_m64_n128_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int8,256,1024,1024,64,128,64,4,20,200,200,185,15,253.0,262.0,9.0,239.5,275.5,260.78,257.5,241.0,396.0,17.920424102124368,2058.7119871155764,257.0918918918919,256.0,241.0,275.0,6.5823013464395315,2088.2452108826374,14.692279565148056,,logs/allo/int8/allo_int8_M256_N1024_K1024_m64_n128_k64_4col.log
allo_int8_M256_N1024_K2048_m64_n128_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int8,256,1024,2048,64,128,64,4,20,200,200,188,12,354.0,365.0,11.0,337.5,381.5,363.33,360.0,342.0,496.0,21.334739276588312,2955.2798392645805,359.0744680851064,359.0,342.0,381.0,7.435881040248433,2990.3040161170857,17.981562031898648,,logs/allo/int8/allo_int8_M256_N1024_K2048_m64_n128_k64_4col.log
allo_int8_M256_N2048_K256_m64_n128_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int8,256,2048,256,64,128,64,4,20,200,200,194,6,229.0,237.0,8.0,217.0,249.0,233.46,232.0,220.0,255.0,6.541284277571187,1149.8134841086267,232.8762886597938,232.0,220.0,249.0,5.71533969904138,1152.6955257868876,12.997788197826594,,logs/allo/int8/allo_int8_M256_N2048_K256_m64_n128_k64_4col.log
allo_int8_M256_N2048_K512_m64_n128_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int8,256,2048,512,64,128,64,4,20,200,200,187,13,261.0,269.25,8.25,248.625,281.625,268.335,265.0,253.0,407.0,17.295744418786953,2000.7487357221385,264.9572192513369,265.0,253.0,280.0,5.478034774872245,2026.2550819222154,14.121261357795447,,logs/allo/int8/allo_int8_M256_N2048_K512_m64_n128_k64_4col.log
allo_int8_M256_N2048_K1024_m64_n128_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int8,256,2048,1024,64,128,64,4,20,200,200,187,13,367.0,379.0,12.0,349.0,397.0,376.525,372.0,354.0,500.0,21.446430355655927,2851.7145581302702,371.9465240641711,371.0,354.0,395.0,8.082947403021324,2886.817740000575,16.473050631117076,,logs/allo/int8/allo_int8_M256_N2048_K1024_m64_n128_k64_4col.log
allo_int8_M256_N2048_K2048_m64_n128_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int8,256,2048,2048,64,128,64,4,20,200,200,197,3,582.0,592.0,10.0,567.0,607.0,588.29,589.0,570.0,713.0,13.737754547232237,3650.382716007411,587.005076142132,588.0,570.0,607.0,7.35502691587792,3658.3732156347282,21.304691379889846,,logs/allo/int8/allo_int8_M256_N2048_K2048_m64_n128_k64_4col.log
allo_int8_M512_N256_K256_m64_n128_k64_2col,xdna1,npu1,npu1_2col,0,allo,success,passed,False,int8,512,256,256,64,128,64,2,20,200,200,195,5,163.0,175.0,12.0,145.0,193.0,168.775,169.0,147.0,216.0,11.264296471595552,397.6232498889053,167.90769230769232,169.0,147.0,191.0,9.8881795429976,399.6771266263515,11.027803679928184,,logs/allo/int8/allo_int8_M512_N256_K256_m64_n128_k64_2col.log
allo_int8_M512_N256_K512_m64_n128_k64_2col,xdna1,npu1,npu1_2col,0,allo,success,passed,False,int8,512,256,512,64,128,64,2,20,200,200,200,0,188.0,209.0,21.0,156.5,240.5,199.835,204.0,176.0,218.0,11.043902163637634,671.6427452648435,199.835,204.0,176.0,218.0,11.043902163637634,671.6427452648435,11.249580152798444,,logs/allo/int8/allo_int8_M512_N256_K512_m64_n128_k64_2col.log
allo_int8_M512_N256_K1024_m64_n128_k64_2col,xdna1,npu1,npu1_2col,0,allo,success,passed,False,int8,512,256,1024,64,128,64,2,20,200,200,183,17,249.0,257.0,8.0,237.0,269.0,252.77,254.0,229.0,312.0,9.252950880665043,1061.9751394548405,253.75409836065575,255.0,237.0,268.0,6.009980054261433,1057.856632599005,11.652132641989738,,logs/allo/int8/allo_int8_M512_N256_K1024_m64_n128_k64_2col.log
allo_int8_M512_N256_K2048_m64_n128_k64_2col,xdna1,npu1,npu1_2col,0,allo,success,passed,False,int8,512,256,2048,64,128,64,2,20,200,200,187,13,346.0,354.0,8.0,334.0,366.0,349.73,351.0,323.0,381.0,8.368817120716642,1535.1011122866212,350.5935828877005,351.0,334.0,365.0,5.915226567489525,1531.319847836366,12.5805345592089,,logs/allo/int8/allo_int8_M512_N256_K2048_m64_n128_k64_2col.log
allo_int8_M512_N512_K256_m64_n128_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int8,512,512,256,64,128,64,4,20,200,200,183,17,184.0,191.0,7.0,173.5,201.5,191.11,187.0,177.0,298.0,16.656767393465035,702.3061482915598,187.14207650273224,186.0,177.0,201.0,5.128036091729636,717.1969580985196,12.19975692173466,,logs/allo/int8/allo_int8_M512_N512_K256_m64_n128_k64_4col.log
allo_int8_M512_N512_K512_m64_n128_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int8,512,512,512,64,128,64,4,20,200,200,186,14,201.0,207.0,6.0,192.0,216.0,205.2,203.0,196.0,242.0,7.197916365171243,1308.1649902534114,203.70967741935485,203.0,196.0,216.0,4.360331064577084,1317.7354134600157,12.95702087180689,,logs/allo/int8/allo_int8_M512_N512_K512_m64_n128_k64_4col.log
allo_int8_M512_N512_K1024_m64_n128_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int8,512,512,1024,64,128,64,4,20,200,200,185,15,250.0,257.0,7.0,239.5,267.5,255.67,253.0,241.0,403.0,14.631852240916048,2099.858849297923,252.97297297297297,253.0,241.0,267.0,5.100537790863459,2122.2461264957265,14.537531262263656,,logs/allo/int8/allo_int8_M512_N512_K1024_m64_n128_k64_4col.log
allo_int8_M512_N512_K2048_m64_n128_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int8,512,512,2048,64,128,64,4,20,200,200,197,3,347.0,359.0,12.0,329.0,377.0,353.24,352.0,332.0,392.0,9.724320027642035,3039.694892990601,352.7309644670051,352.0,332.0,375.0,8.86009164415921,3044.0815583697904,17.783064529299736,,logs/allo/int8/allo_int8_M512_N512_K2048_m64_n128_k64_4col.log
allo_int8_M512_N1024_K256_m64_n128_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int8,512,1024,256,64,128,64,4,20,200,200,190,10,230.0,239.0,9.0,216.5,252.5,235.75,233.0,221.0,307.0,10.875545963306854,1138.644564156946,233.96842105263158,232.0,221.0,252.0,6.490402033738494,1147.3149016961354,12.951212672051042,,logs/allo/int8/allo_int8_M512_N1024_K256_m64_n128_k64_4col.log
allo_int8_M512_N1024_K512_m64_n128_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int8,512,1024,512,64,128,64,4,20,200,200,178,22,267.0,274.0,7.0,256.5,284.5,275.83,270.0,255.0,400.0,21.849739128877488,1946.3833230613059,270.0,269.0,260.0,284.0,4.976348555298375,1988.4107851851852,14.163602143991739,,logs/allo/int8/allo_int8_M512_N1024_K512_m64_n128_k64_4col.log
allo_int8_M512_N1024_K1024_m64_n128_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int8,512,1024,1024,64,128,64,4,20,200,200,198,2,360.0,374.0,14.0,339.0,395.0,367.465,367.0,348.0,435.0,10.813823329424242,2922.0247479351774,366.9191919191919,367.0,348.0,388.0,9.29991502912933,2926.3713854370267,16.27955390000716,,logs/allo/int8/allo_int8_M512_N1024_K1024_m64_n128_k64_4col.log
allo_int8_M512_N1024_K2048_m64_n128_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int8,512,1024,2048,64,128,64,4,20,200,200,178,22,564.0,575.0,11.0,547.5,591.5,574.84,567.0,557.0,700.0,23.006616439624494,3735.7936956370468,567.7247191011236,566.0,557.0,590.0,6.259155647168222,3782.6143124437185,21.191275802906603,,logs/allo/int8/allo_int8_M512_N1024_K2048_m64_n128_k64_4col.log
allo_int8_M512_N2048_K256_m64_n128_k64_4col,xdna1,npu1,npu1_4col,0,allo,success,passed,False,int8,512,2048,256,64,128,64,4,20,200,200,186,14,348.0,359.0,11.0,331.5,375.5,358.705,353.0,337.0,502.0,23.775995773048077,1496.692022692742,353.60752688172045,352.5,337.0,375.0,7.251380833414617,1518.2677719967764,14.695537745021284,,logs/allo/int8/allo_int8_M512_N2048_K256_m64_n128_k64_4col.log
